Customer ID,Age,age_band,Gender,Location,region,Item Purchased,Category,Size,Color,Season,Purchase Amount (USD),annual_frequency,Frequency of Purchases,Previous Purchases,Review Rating,Subscription Status,subscription_flag,Shipping Type,Payment Method,Discount Applied,Promo Code Used,promo_flag,estimated_annual_spend,value_tier,spend_rank_pctile,purchase_frequency_score,tenure_proxy,tenure_proxy_norm,satisfaction_flag,promo_dependency_score,promo_sensitivity_group,loyalty_A,loyalty_B,loyalty_score,customer_segment
2226,38,36-45,Male,Washington,West,Belt,Accessories,S,Olive,Spring,64,1,Annually,18,4.8,No,0,Free Shipping,Credit Card,No,No,0,64,Bronze,0.08115384615384616,0.0,18,0.3469387755102041,1,0.0,None,0.3214285714285714,0.486734693877551,0.3214285714285714,Casual Browsers
2227,22,18-25,Male,Missouri,Midwest,Shirt,Clothing,L,Blue,Spring,72,1,Annually,28,4.8,No,0,Store Pickup,Cash,No,No,0,72,Bronze,0.09538461538461539,0.0,28,0.5510204081632653,1,0.0,None,0.39285714285714285,0.5377551020408163,0.39285714285714285,Casual Browsers
2228,40,36-45,Male,Washington,West,Scarf,Accessories,S,Gray,Summer,74,26,Fortnightly,42,4.4,No,0,Next Day Air,Credit Card,No,No,0,1924,Platinum,0.8016666666666666,0.49019607843137253,42,0.8367346938775511,1,0.0,None,0.6399159663865546,0.7317326930772309,0.6399159663865546,Champions
2229,54,46-55,Male,Kansas,Midwest,Gloves,Accessories,M,Green,Fall,50,52,Weekly,5,3.7,No,0,Free Shipping,Credit Card,No,No,0,2600,Platinum,0.916923076923077,1.0,5,0.08163265306122448,0,0.0,None,0.32857142857142857,0.5204081632653061,0.32857142857142857,At-Risk
2230,70,66-70,Male,Minnesota,Midwest,Pants,Clothing,M,Silver,Fall,97,12,Monthly,50,3.9,No,0,Express,Venmo,No,No,0,1164,Gold,0.67,0.21568627450980393,50,1.0,0,0.0,None,0.41470588235294115,0.553921568627451,0.41470588235294115,At-Risk
2231,52,46-55,Male,Colorado,West,Sneakers,Footwear,S,Teal,Spring,36,26,Fortnightly,33,3.8,No,0,Express,Venmo,No,No,0,936,Gold,0.6066666666666667,0.49019607843137253,33,0.6530612244897959,0,0.0,None,0.3756302521008403,0.5358143257302921,0.3756302521008403,At-Risk
2232,34,26-35,Male,Utah,West,Jacket,Outerwear,M,Beige,Fall,49,52,Weekly,1,4.1,No,0,Store Pickup,Credit Card,No,No,0,2548,Platinum,0.9074358974358975,1.0,1,0.0,1,0.0,None,0.5,0.65,0.5,Casual Browsers
2233,65,56-65,Male,North Carolina,South,Shoes,Footwear,L,Lavender,Spring,64,26,Fortnightly,14,4.0,No,0,Store Pickup,Cash,No,No,0,1664,Platinum,0.7541025641025642,0.49019607843137253,14,0.2653061224489796,1,0.0,None,0.4399159663865546,0.5888755502200881,0.4399159663865546,Casual Browsers
2234,38,36-45,Male,Florida,South,Blouse,Clothing,XL,Gray,Summer,31,12,Monthly,48,4.5,No,0,Express,Credit Card,No,No,0,372,Silver,0.4288461538461538,0.21568627450980393,48,0.9591836734693877,1,0.0,None,0.6004201680672269,0.693717486994798,0.6004201680672269,Loyal Regulars
2235,35,26-35,Male,New Hampshire,Northeast,Boots,Footwear,S,Yellow,Winter,66,52,Weekly,26,4.0,No,0,Express,Cash,No,No,0,3432,Platinum,0.9453846153846154,1.0,26,0.5102040816326531,1,0.0,None,0.6785714285714286,0.7775510204081633,0.6785714285714286,Champions
2236,40,36-45,Male,Illinois,Midwest,Socks,Clothing,M,Gray,Spring,82,1,Annually,44,4.5,No,0,2-Day Shipping,Credit Card,No,No,0,82,Bronze,0.11448717948717949,0.0,44,0.8775510204081632,1,0.0,None,0.5071428571428571,0.6193877551020408,0.5071428571428571,Casual Browsers
2237,23,18-25,Male,Louisiana,South,T-shirt,Clothing,M,Yellow,Winter,88,26,Fortnightly,18,2.7,No,0,Standard,Debit Card,No,No,0,2288,Platinum,0.8602564102564103,0.49019607843137253,18,0.3469387755102041,0,0.0,None,0.2684873949579831,0.45928371348539415,0.2684873949579831,At-Risk
2238,45,36-45,Male,Alabama,South,Sandals,Footwear,S,Black,Summer,34,4,Every 3 Months,31,3.8,No,0,Next Day Air,Venmo,No,No,0,136,Bronze,0.2026923076923077,0.058823529411764705,31,0.6122448979591837,0,0.0,None,0.23193277310924368,0.4177671068427371,0.23193277310924368,Casual Browsers
2239,40,36-45,Male,Florida,South,Sneakers,Footwear,L,Beige,Winter,84,52,Weekly,18,3.8,No,0,Standard,Debit Card,No,No,0,4368,Platinum,0.9726923076923077,1.0,18,0.3469387755102041,0,0.0,None,0.4214285714285714,0.5867346938775511,0.4214285714285714,At-Risk
2240,42,36-45,Male,Alabama,South,Jewelry,Accessories,L,Indigo,Summer,96,4,Every 3 Months,41,3.8,No,0,2-Day Shipping,Credit Card,No,No,0,384,Silver,0.4430769230769231,0.058823529411764705,41,0.8163265306122449,0,0.0,None,0.3033613445378151,0.4687875150060024,0.3033613445378151,At-Risk
2241,57,56-65,Male,California,West,Sandals,Footwear,L,Green,Winter,71,4,Every 3 Months,18,4.3,No,0,Next Day Air,Debit Card,No,No,0,284,Silver,0.33576923076923076,0.058823529411764705,18,0.3469387755102041,1,0.0,None,0.33907563025210086,0.5014405762304922,0.33907563025210086,Casual Browsers
2242,18,18-25,Male,Maryland,South,Jacket,Outerwear,M,Purple,Summer,77,26,Bi-Weekly,3,3.5,No,0,Free Shipping,Bank Transfer,No,No,0,2002,Platinum,0.8134615384615385,0.49019607843137253,3,0.04081632653061224,0,0.0,None,0.16134453781512603,0.3827531012404962,0.16134453781512603,Casual Browsers
2243,18,18-25,Male,Nevada,West,Skirt,Clothing,M,Orange,Spring,66,26,Bi-Weekly,5,3.8,No,0,Next Day Air,Credit Card,No,No,0,1716,Platinum,0.7643589743589744,0.49019607843137253,5,0.08163265306122448,0,0.0,None,0.17563025210084032,0.3929571828731493,0.17563025210084032,Casual Browsers
2244,56,56-65,Male,Massachusetts,Northeast,Shirt,Clothing,M,Teal,Winter,21,1,Annually,13,3.7,No,0,2-Day Shipping,Debit Card,No,No,0,21,Bronze,0.002564102564102564,0.0,13,0.24489795918367346,0,0.0,None,0.0857142857142857,0.3112244897959184,0.0857142857142857,Casual Browsers
2245,35,26-35,Male,South Carolina,South,Shorts,Clothing,M,Gold,Summer,37,1,Annually,22,4.8,No,0,2-Day Shipping,PayPal,No,No,0,37,Bronze,0.032692307692307694,0.0,22,0.42857142857142855,1,0.0,None,0.35,0.5071428571428571,0.35,Casual Browsers
2246,49,46-55,Male,Delaware,South,Socks,Clothing,L,Gray,Fall,90,26,Fortnightly,45,4.9,No,0,Free Shipping,PayPal,No,No,0,2340,Platinum,0.8710256410256411,0.49019607843137253,45,0.8979591836734694,1,0.0,None,0.661344537815126,0.7470388155262105,0.661344537815126,Champions
2247,49,46-55,Male,Hawaii,West,Jacket,Outerwear,M,Cyan,Fall,96,4,Every 3 Months,39,4.3,No,0,Store Pickup,PayPal,No,No,0,384,Silver,0.4430769230769231,0.058823529411764705,39,0.7755102040816326,1,0.0,None,0.4890756302521008,0.6085834333733493,0.4890756302521008,Casual Browsers
2248,34,26-35,Male,Florida,South,Jewelry,Accessories,L,Teal,Summer,37,1,Annually,18,4.4,No,0,Next Day Air,Venmo,No,No,0,37,Bronze,0.032692307692307694,0.0,18,0.3469387755102041,1,0.0,None,0.3214285714285714,0.486734693877551,0.3214285714285714,Casual Browsers
2249,63,56-65,Male,Rhode Island,Northeast,T-shirt,Clothing,M,Violet,Winter,66,26,Fortnightly,19,3.4,No,0,Free Shipping,PayPal,No,No,0,1716,Platinum,0.7643589743589744,0.49019607843137253,19,0.3673469387755102,0,0.0,None,0.2756302521008403,0.4643857543017207,0.2756302521008403,At-Risk
2250,42,36-45,Male,Wyoming,West,Gloves,Accessories,XL,Indigo,Spring,45,52,Weekly,29,4.3,No,0,Next Day Air,Debit Card,No,No,0,2340,Platinum,0.8710256410256411,1.0,29,0.5714285714285714,1,0.0,None,0.7,0.7928571428571428,0.7,Champions
2251,41,36-45,Male,Colorado,West,Shoes,Footwear,L,Pink,Summer,89,52,Weekly,19,4.6,No,0,Store Pickup,Credit Card,No,No,0,4628,Platinum,0.9811538461538462,1.0,19,0.3673469387755102,1,0.0,None,0.6285714285714286,0.7418367346938776,0.6285714285714286,Champions
2252,26,26-35,Male,Virginia,South,Shoes,Footwear,L,Gold,Fall,94,12,Monthly,22,3.8,No,0,Free Shipping,Debit Card,No,No,0,1128,Gold,0.6592307692307692,0.21568627450980393,22,0.42857142857142855,0,0.0,None,0.2147058823529412,0.4110644257703081,0.2147058823529412,Casual Browsers
2253,48,46-55,Male,Nebraska,Midwest,Shoes,Footwear,S,Maroon,Summer,96,1,Annually,21,3.9,No,0,Express,Bank Transfer,No,No,0,96,Bronze,0.15371794871794872,0.0,21,0.40816326530612246,0,0.0,None,0.14285714285714285,0.3520408163265306,0.14285714285714285,Casual Browsers
2254,62,56-65,Male,Oklahoma,South,Hoodie,Clothing,M,Brown,Spring,31,12,Monthly,22,2.6,No,0,Store Pickup,PayPal,No,No,0,372,Silver,0.4288461538461538,0.21568627450980393,22,0.42857142857142855,0,0.0,None,0.2147058823529412,0.4110644257703081,0.2147058823529412,Casual Browsers
2255,24,18-25,Male,North Dakota,Midwest,Belt,Accessories,M,Gold,Winter,79,4,Every 3 Months,44,4.2,No,0,Store Pickup,PayPal,No,No,0,316,Silver,0.3737179487179487,0.058823529411764705,44,0.8775510204081632,1,0.0,None,0.5247899159663865,0.634093637454982,0.5247899159663865,Loyal Regulars
2256,48,46-55,Male,Michigan,Midwest,Coat,Outerwear,L,Teal,Spring,39,4,Quarterly,42,4.6,No,0,Store Pickup,Bank Transfer,No,No,0,156,Bronze,0.2241025641025641,0.058823529411764705,42,0.8367346938775511,1,0.0,None,0.5105042016806722,0.623889555822329,0.5105042016806722,Casual Browsers
2257,31,26-35,Male,California,West,Blouse,Clothing,M,Turquoise,Fall,22,4,Quarterly,33,5.0,No,0,Standard,Credit Card,No,No,0,88,Bronze,0.1296153846153846,0.058823529411764705,33,0.6530612244897959,1,0.0,None,0.44621848739495795,0.5779711884753902,0.44621848739495795,Casual Browsers
2258,41,36-45,Male,Tennessee,South,Skirt,Clothing,L,Olive,Fall,32,1,Annually,6,4.2,No,0,Standard,Bank Transfer,No,No,0,32,Bronze,0.02294871794871795,0.0,6,0.10204081632653061,1,0.0,None,0.2357142857142857,0.42551020408163265,0.2357142857142857,Casual Browsers
2259,24,18-25,Male,Ohio,Midwest,T-shirt,Clothing,L,Cyan,Winter,71,4,Every 3 Months,44,4.3,No,0,Store Pickup,Credit Card,No,No,0,284,Silver,0.33576923076923076,0.058823529411764705,44,0.8775510204081632,1,0.0,None,0.5247899159663865,0.634093637454982,0.5247899159663865,Loyal Regulars
2260,60,56-65,Male,Florida,South,Jeans,Clothing,XL,Beige,Spring,96,1,Annually,24,3.3,No,0,Free Shipping,Cash,No,No,0,96,Bronze,0.15371794871794872,0.0,24,0.46938775510204084,0,0.0,None,0.16428571428571428,0.3673469387755102,0.16428571428571428,Casual Browsers
2261,38,36-45,Male,Missouri,Midwest,Scarf,Accessories,M,Blue,Fall,82,4,Quarterly,16,4.9,No,0,Express,PayPal,No,No,0,328,Silver,0.385,0.058823529411764705,16,0.30612244897959184,1,0.0,None,0.32478991596638657,0.49123649459783914,0.32478991596638657,Casual Browsers
2262,58,56-65,Male,South Carolina,South,Backpack,Accessories,L,Gold,Spring,76,26,Fortnightly,12,4.4,No,0,Standard,Bank Transfer,No,No,0,1976,Platinum,0.808974358974359,0.49019607843137253,12,0.22448979591836735,1,0.0,None,0.4256302521008403,0.578671468587435,0.4256302521008403,Casual Browsers
2263,53,46-55,Male,Arizona,West,Backpack,Accessories,M,Green,Winter,22,12,Monthly,50,3.1,No,0,2-Day Shipping,PayPal,No,No,0,264,Silver,0.3173076923076923,0.21568627450980393,50,1.0,0,0.0,None,0.41470588235294115,0.553921568627451,0.41470588235294115,At-Risk
2264,44,36-45,Male,Indiana,Midwest,Scarf,Accessories,XL,Green,Winter,40,4,Quarterly,42,3.5,No,0,Store Pickup,Cash,No,No,0,160,Bronze,0.22782051282051283,0.058823529411764705,42,0.8367346938775511,0,0.0,None,0.3105042016806723,0.47388955582232895,0.3105042016806723,At-Risk
2265,51,46-55,Male,North Dakota,Midwest,Hat,Accessories,M,Turquoise,Summer,92,12,Monthly,50,3.9,No,0,2-Day Shipping,PayPal,No,No,0,1104,Gold,0.6534615384615384,0.21568627450980393,50,1.0,0,0.0,None,0.41470588235294115,0.553921568627451,0.41470588235294115,At-Risk
2266,36,36-45,Male,Montana,West,Coat,Outerwear,XL,Yellow,Fall,94,4,Quarterly,10,3.9,No,0,Store Pickup,PayPal,No,No,0,376,Silver,0.4338461538461538,0.058823529411764705,10,0.1836734693877551,0,0.0,None,0.08193277310924368,0.31062424969987995,0.08193277310924368,Casual Browsers
2267,20,18-25,Male,Missouri,Midwest,Dress,Clothing,M,Yellow,Fall,44,52,Weekly,32,4.3,No,0,Store Pickup,Debit Card,No,No,0,2288,Platinum,0.8602564102564103,1.0,32,0.6326530612244898,1,0.0,None,0.7214285714285713,0.8081632653061225,0.7214285714285713,Champions
2268,32,26-35,Male,Kentucky,South,Gloves,Accessories,S,Blue,Spring,49,52,Weekly,37,3.8,No,0,Express,Venmo,No,No,0,2548,Platinum,0.9074358974358975,1.0,37,0.7346938775510204,0,0.0,None,0.5571428571428572,0.6836734693877551,0.5571428571428572,Champions
2269,66,66-70,Male,Georgia,South,Sweater,Clothing,L,Charcoal,Spring,26,12,Monthly,15,2.7,No,0,2-Day Shipping,Bank Transfer,No,No,0,312,Silver,0.36935897435897436,0.21568627450980393,15,0.2857142857142857,0,0.0,None,0.16470588235294117,0.3753501400560224,0.16470588235294117,Casual Browsers
2270,49,46-55,Male,Kentucky,South,Skirt,Clothing,M,Yellow,Fall,38,1,Annually,27,4.4,No,0,Store Pickup,Credit Card,No,No,0,38,Bronze,0.03538461538461538,0.0,27,0.5306122448979592,1,0.0,None,0.38571428571428573,0.5326530612244899,0.38571428571428573,Casual Browsers
2271,27,26-35,Male,Georgia,South,Blouse,Clothing,L,Purple,Spring,72,52,Weekly,7,3.5,No,0,Express,Venmo,No,No,0,3744,Platinum,0.9529487179487179,1.0,7,0.12244897959183673,0,0.0,None,0.34285714285714286,0.5306122448979591,0.34285714285714286,At-Risk
2272,29,26-35,Male,Alaska,West,Dress,Clothing,M,Green,Summer,99,4,Quarterly,49,3.4,No,0,Free Shipping,PayPal,No,No,0,396,Silver,0.4591025641025641,0.058823529411764705,49,0.9795918367346939,0,0.0,None,0.3605042016806722,0.5096038415366146,0.3605042016806722,At-Risk
2273,29,26-35,Male,Maine,Northeast,Jacket,Outerwear,L,Charcoal,Spring,38,12,Monthly,44,4.0,No,0,Standard,PayPal,No,No,0,456,Silver,0.47384615384615386,0.21568627450980393,44,0.8775510204081632,1,0.0,None,0.5718487394957983,0.6733093237294918,0.5718487394957983,Loyal Regulars
2274,55,46-55,Male,New Mexico,West,Coat,Outerwear,L,Silver,Winter,96,26,Bi-Weekly,13,4.8,No,0,Express,PayPal,No,No,0,2496,Platinum,0.8991025641025641,0.49019607843137253,13,0.24489795918367346,1,0.0,None,0.43277310924369744,0.5837735094037615,0.43277310924369744,Casual Browsers
2275,57,56-65,Male,New York,Northeast,Dress,Clothing,L,Turquoise,Spring,27,26,Fortnightly,38,4.5,No,0,Next Day Air,PayPal,No,No,0,702,Gold,0.5415384615384615,0.49019607843137253,38,0.7551020408163265,1,0.0,None,0.611344537815126,0.7113245298119247,0.611344537815126,Champions
2276,29,26-35,Male,Oklahoma,South,Shorts,Clothing,M,Gray,Winter,24,52,Weekly,10,4.4,No,0,Standard,Debit Card,No,No,0,1248,Gold,0.6875641025641026,1.0,10,0.1836734693877551,1,0.0,None,0.5642857142857143,0.6959183673469388,0.5642857142857143,Champions
2277,31,26-35,Male,Wyoming,West,Jeans,Clothing,L,Red,Summer,82,52,Weekly,25,4.1,No,0,2-Day Shipping,Debit Card,No,No,0,4264,Platinum,0.9697435897435898,1.0,25,0.4897959183673469,1,0.0,None,0.6714285714285715,0.7724489795918368,0.6714285714285715,Champions
2278,25,18-25,Male,Alabama,South,Hat,Accessories,M,Beige,Summer,56,4,Quarterly,18,4.6,No,0,Next Day Air,Credit Card,No,No,0,224,Silver,0.2755128205128205,0.058823529411764705,18,0.3469387755102041,1,0.0,None,0.33907563025210086,0.5014405762304922,0.33907563025210086,Casual Browsers
2279,61,56-65,Male,Maryland,South,Gloves,Accessories,M,Maroon,Fall,25,4,Every 3 Months,6,3.8,No,0,Store Pickup,Cash,No,No,0,100,Bronze,0.16705128205128206,0.058823529411764705,6,0.10204081632653061,0,0.0,None,0.053361344537815124,0.29021608643457386,0.053361344537815124,Casual Browsers
2280,53,46-55,Male,West Virginia,South,Sneakers,Footwear,L,Indigo,Spring,67,4,Quarterly,35,2.9,No,0,Free Shipping,Bank Transfer,No,No,0,268,Silver,0.3212820512820513,0.058823529411764705,35,0.6938775510204082,0,0.0,None,0.26050420168067223,0.43817527010804325,0.26050420168067223,At-Risk
2281,22,18-25,Male,Kentucky,South,Shoes,Footwear,M,Red,Summer,21,26,Fortnightly,31,2.8,No,0,Standard,Credit Card,No,No,0,546,Silver,0.49256410256410255,0.49019607843137253,31,0.6122448979591837,0,0.0,None,0.361344537815126,0.5256102440976391,0.361344537815126,At-Risk
2282,28,26-35,Male,Kansas,Midwest,Hoodie,Clothing,XL,Maroon,Summer,27,1,Annually,41,3.0,No,0,Store Pickup,Bank Transfer,No,No,0,27,Bronze,0.013205128205128204,0.0,41,0.8163265306122449,0,0.0,None,0.2857142857142857,0.45408163265306123,0.2857142857142857,At-Risk
2283,18,18-25,Male,Idaho,West,Sneakers,Footwear,S,Red,Fall,97,1,Annually,8,4.2,No,0,2-Day Shipping,Credit Card,No,No,0,97,Bronze,0.15871794871794873,0.0,8,0.14285714285714285,1,0.0,None,0.25,0.4357142857142857,0.25,Casual Browsers
2284,44,36-45,Male,Ohio,Midwest,Handbag,Accessories,S,Black,Winter,45,26,Fortnightly,34,4.1,No,0,Free Shipping,Credit Card,No,No,0,1170,Gold,0.6725641025641026,0.49019607843137253,34,0.673469387755102,1,0.0,None,0.5827731092436974,0.6909163665466186,0.5827731092436974,Champions
2285,32,26-35,Male,Iowa,Midwest,Blouse,Clothing,XL,Black,Fall,63,1,Annually,20,4.1,No,0,Express,Venmo,No,No,0,63,Bronze,0.08012820512820513,0.0,20,0.3877551020408163,1,0.0,None,0.33571428571428574,0.49693877551020404,0.33571428571428574,Casual Browsers
2286,34,26-35,Male,Michigan,Midwest,Belt,Accessories,L,Pink,Summer,100,4,Every 3 Months,38,4.6,No,0,2-Day Shipping,PayPal,No,No,0,400,Silver,0.4642307692307692,0.058823529411764705,38,0.7551020408163265,1,0.0,None,0.48193277310924365,0.6034813925570228,0.48193277310924365,Casual Browsers
2287,67,66-70,Male,South Dakota,Midwest,Socks,Clothing,L,Blue,Spring,38,4,Quarterly,35,2.5,No,0,Store Pickup,Venmo,No,No,0,152,Bronze,0.2194871794871795,0.058823529411764705,35,0.6938775510204082,0,0.0,None,0.26050420168067223,0.43817527010804325,0.26050420168067223,At-Risk
2288,66,66-70,Male,Nebraska,Midwest,Blouse,Clothing,L,Green,Summer,45,1,Annually,6,3.0,No,0,Store Pickup,Debit Card,No,No,0,45,Bronze,0.047948717948717946,0.0,6,0.10204081632653061,0,0.0,None,0.03571428571428571,0.2755102040816326,0.03571428571428571,Casual Browsers
2289,28,26-35,Male,California,West,Jewelry,Accessories,M,Orange,Fall,91,52,Weekly,50,3.8,No,0,Next Day Air,PayPal,No,No,0,4732,Platinum,0.9851282051282051,1.0,50,1.0,0,0.0,None,0.6499999999999999,0.75,0.6499999999999999,Champions
2290,70,66-70,Male,Nevada,West,Shorts,Clothing,M,Orange,Fall,82,52,Weekly,47,4.1,No,0,Free Shipping,Venmo,No,No,0,4264,Platinum,0.9697435897435898,1.0,47,0.9387755102040817,1,0.0,None,0.8285714285714285,0.8846938775510205,0.8285714285714285,Champions
2291,37,36-45,Male,Kansas,Midwest,Boots,Footwear,L,Magenta,Winter,48,4,Quarterly,23,3.3,No,0,Standard,PayPal,No,No,0,192,Silver,0.25346153846153846,0.058823529411764705,23,0.4489795918367347,0,0.0,None,0.17478991596638654,0.3769507803121248,0.17478991596638654,Casual Browsers
2292,28,26-35,Male,Ohio,Midwest,Coat,Outerwear,M,Indigo,Spring,30,4,Quarterly,13,5.0,No,0,2-Day Shipping,Credit Card,No,No,0,120,Bronze,0.18705128205128205,0.058823529411764705,13,0.24489795918367346,1,0.0,None,0.30336134453781516,0.4759303721488596,0.30336134453781516,Casual Browsers
2293,43,36-45,Male,Vermont,Northeast,T-shirt,Clothing,S,Beige,Spring,34,12,Monthly,31,3.8,No,0,Next Day Air,Debit Card,No,No,0,408,Silver,0.4667948717948718,0.21568627450980393,31,0.6122448979591837,0,0.0,None,0.27899159663865547,0.4569827931172469,0.27899159663865547,At-Risk
2294,37,36-45,Male,Georgia,South,Sweater,Clothing,L,Green,Fall,68,4,Every 3 Months,16,3.3,No,0,Express,Debit Card,No,No,0,272,Silver,0.32487179487179485,0.058823529411764705,16,0.30612244897959184,0,0.0,None,0.12478991596638656,0.3412364945978391,0.12478991596638656,Casual Browsers
2295,54,46-55,Male,Maryland,South,Sunglasses,Accessories,M,Red,Winter,95,1,Annually,40,5.0,No,0,Express,Debit Card,No,No,0,95,Bronze,0.14923076923076922,0.0,40,0.7959183673469388,1,0.0,None,0.47857142857142854,0.5989795918367347,0.47857142857142854,Casual Browsers
2296,50,46-55,Male,Connecticut,Northeast,Hat,Accessories,L,Beige,Spring,22,4,Quarterly,45,2.9,No,0,2-Day Shipping,PayPal,No,No,0,88,Bronze,0.1296153846153846,0.058823529411764705,45,0.8979591836734694,0,0.0,None,0.3319327731092437,0.4891956782713085,0.3319327731092437,At-Risk
2297,46,46-55,Male,Washington,West,Gloves,Accessories,M,Green,Fall,88,4,Every 3 Months,50,2.5,No,0,Next Day Air,Venmo,No,No,0,352,Silver,0.40807692307692306,0.058823529411764705,50,1.0,0,0.0,None,0.3676470588235294,0.5147058823529411,0.3676470588235294,At-Risk
2298,60,56-65,Male,California,West,Socks,Clothing,M,Orange,Summer,83,4,Quarterly,1,4.7,No,0,Standard,Bank Transfer,No,No,0,332,Silver,0.3893589743589744,0.058823529411764705,1,0.0,1,0.0,None,0.21764705882352942,0.41470588235294115,0.21764705882352942,Casual Browsers
2299,40,36-45,Male,Montana,West,Handbag,Accessories,L,Cyan,Spring,87,4,Every 3 Months,10,2.9,No,0,2-Day Shipping,Cash,No,No,0,348,Silver,0.40384615384615385,0.058823529411764705,10,0.1836734693877551,0,0.0,None,0.08193277310924368,0.31062424969987995,0.08193277310924368,Casual Browsers
2300,64,56-65,Male,Idaho,West,Coat,Outerwear,M,Violet,Summer,57,4,Every 3 Months,48,3.7,No,0,Store Pickup,Credit Card,No,No,0,228,Silver,0.2796153846153846,0.058823529411764705,48,0.9591836734693877,0,0.0,None,0.3533613445378151,0.5045018007202882,0.3533613445378151,At-Risk
2301,18,18-25,Male,Pennsylvania,Northeast,Coat,Outerwear,XL,Lavender,Summer,88,12,Monthly,38,4.4,No,0,2-Day Shipping,Credit Card,No,No,0,1056,Gold,0.6393589743589744,0.21568627450980393,38,0.7551020408163265,1,0.0,None,0.5289915966386554,0.6426970788315326,0.5289915966386554,Champions
2302,37,36-45,Male,Maine,Northeast,Pants,Clothing,L,Turquoise,Winter,20,1,Annually,21,2.9,No,0,Next Day Air,Debit Card,No,No,0,20,Bronze,0.001153846153846154,0.0,21,0.40816326530612246,0,0.0,None,0.14285714285714285,0.3520408163265306,0.14285714285714285,Casual Browsers
2303,36,36-45,Male,Montana,West,Belt,Accessories,L,Pink,Summer,39,12,Monthly,38,3.6,No,0,Store Pickup,Venmo,No,No,0,468,Silver,0.4756410256410256,0.21568627450980393,38,0.7551020408163265,0,0.0,None,0.3289915966386554,0.4926970788315326,0.3289915966386554,At-Risk
2304,51,46-55,Male,New Jersey,Northeast,Sunglasses,Accessories,S,Beige,Spring,71,26,Fortnightly,31,4.8,No,0,2-Day Shipping,Credit Card,No,No,0,1846,Platinum,0.7907692307692308,0.49019607843137253,31,0.6122448979591837,1,0.0,None,0.561344537815126,0.6756102440976391,0.561344537815126,Champions
